dataset,model,fault,mae_mean,mae_std,rmse_mean,rmse_std,h3_mae_mean,h6_mae_mean,h12_mae_mean,seeds,latency_mean_sec
METR-LA,PPCA-lite+ID-MLP,random_missing_20,4.864403343200683,0.022743147980192314,12.19013500213623,0.02181407756194594,3.9191626787185667,4.90752682685852,6.1749896049499515,10,0.7642208699998264
METR-LA,PPCA-lite+ID-MLP,random_missing_40,5.166486358642578,0.029316758092213114,12.397324275970458,0.0339623956508185,4.320270013809204,5.201169443130493,6.335101795196533,10,0.7300986599995213
METR-LA,PPCA-lite+ID-MLP,stuck_at_last_value_high,4.856825971603394,0.013009678009164114,12.146661472320556,0.031119121598075505,3.8898477792739867,4.908158016204834,6.207468509674072,10,0.7950143699999899
METR-LA,PyPOTS-SAITS+ID-MLP,clean,4.647175455093384,0.01658152473145993,12.065978145599365,0.04297390987648125,3.620948576927185,4.696831464767456,6.078990745544433,10,0.7665890999999647
METR-LA,PyPOTS-SAITS+ID-MLP,continuous_outage_24,4.782529830932617,0.016715752200594174,12.28040132522583,0.04410087145719923,3.786273789405823,4.828056955337525,6.173297882080078,10,0.8431299799997305
METR-LA,PyPOTS-SAITS+ID-MLP,gaussian_noise_high,13.62445592880249,0.4956786452802495,23.95162582397461,0.6055627738172125,14.479984378814697,13.592586994171143,12.613522720336913,10,0.7850929100001849
METR-LA,PyPOTS-SAITS+ID-MLP,linear_drift_high,13.62445592880249,0.4956786452802495,23.95162582397461,0.6055627738172125,14.479984378814697,13.592586994171143,12.613522720336913,10,0.7739490999994814
METR-LA,PyPOTS-SAITS+ID-MLP,random_missing_20,4.894989109039306,0.026496803010230947,12.399682712554931,0.05735583439991243,3.9028452157974245,4.939382648468017,6.275907897949219,10,0.8147383699993043
METR-LA,PyPOTS-SAITS+ID-MLP,random_missing_40,5.145468473434448,0.030899182515270344,12.796486759185791,0.06868930076871375,4.194185018539429,5.179917192459106,6.47114930152893,10,0.8031642099998862
METR-LA,PyPOTS-SAITS+ID-MLP,stuck_at_last_value_high,4.842764949798584,0.02408860546555563,12.343208312988281,0.054606336855924774,3.839388203620911,4.890731906890869,6.242898273468017,10,0.7979075600003398
METR-LA,SRAF-ID-v1-formal,clean,4.668907499313354,0.028989251904066312,12.093895721435548,0.03773778042581815,3.6621817111968995,4.697574663162231,6.066242313385009,10,0.901236389999849
METR-LA,SRAF-ID-v1-formal,continuous_outage_24,5.1997973918914795,0.03416757207526582,12.991039371490478,0.03550619638444859,4.2737949848175045,5.22667441368103,6.47950758934021,10,0.9933878700002424
METR-LA,SRAF-ID-v1-formal,gaussian_noise_high,4.858018589019776,0.034613665457208474,12.218239402770996,0.043696345824181484,3.9130407094955446,4.87083249092102,6.174282693862915,10,0.9158460399997693
METR-LA,SRAF-ID-v1-formal,linear_drift_high,4.980761241912842,0.058880830208526296,12.333786964416504,0.05248521684144028,4.064087772369385,5.008481407165528,6.233776569366455,10,0.905154009999751
METR-LA,SRAF-ID-v1-formal,random_missing_20,4.75930233001709,0.03424912490955796,12.156683158874511,0.038127008594686006,3.781055283546448,4.794093227386474,6.107988929748535,10,1.0564436600000136
METR-LA,SRAF-ID-v1-formal,random_missing_40,4.996100187301636,0.048262600154776854,12.325830841064453,0.05023152328543224,4.0682196617126465,5.033687019348145,6.26960506439209,10,1.0994339800003217
METR-LA,SRAF-ID-v1-formal,stuck_at_last_value_high,4.8347619533538815,0.03788565401166412,12.433548641204833,0.05650010923940012,3.878271698951721,4.856941032409668,6.177238273620605,10,0.9459779499999058
METR-LA,SRAF-ID-v2-current-best,clean,4.643816566467285,0.021935318683949077,12.105711269378663,0.05315816755457839,3.650948929786682,4.692030000686645,6.008772611618042,10,1.5946786800003339
METR-LA,SRAF-ID-v2-current-best,continuous_outage_24,5.363003301620483,0.018634490765958266,13.499675273895264,0.05773537733033613,4.512058162689209,5.402595376968383,6.540691232681274,10,1.6800022300004003
METR-LA,SRAF-ID-v2-current-best,gaussian_noise_high,4.820000267028808,0.020331947015626118,12.192301940917968,0.04788598037808711,3.885876178741455,4.852055835723877,6.1062743186950685,10,1.6452075000001969
METR-LA,SRAF-ID-v2-current-best,linear_drift_high,4.916379642486572,0.03860586068281575,12.310514640808105,0.07021173363235839,3.986378312110901,4.9622527122497555,6.171987009048462,10,1.6182984099997157
METR-LA,SRAF-ID-v2-current-best,random_missing_20,4.723700094223022,0.020640555188116323,12.258049488067627,0.05116868686345377,3.7540650367736816,4.773634672164917,6.054733419418335,10,1.7453328500002043
METR-LA,SRAF-ID-v2-current-best,random_missing_40,4.862210845947265,0.020747753477005963,12.525359439849854,0.048721328449683785,3.9301578044891357,4.909193706512451,6.14714937210083,10,1.769587630000069
METR-LA,SRAF-ID-v2-current-best,stuck_at_last_value_high,4.808916234970093,0.024812584920492695,12.445550537109375,0.05014229861792654,3.8658199071884156,4.847962999343872,6.118876838684082,10,1.644521650000388
METR-LA,SRAF-ID-v2-current-best-noGate,clean,4.635579013824463,0.008297347448638444,12.09374122619629,0.02321892536191474,3.645501708984375,4.683208465576172,6.001842594146728,10,1.6347105399997417
METR-LA,SRAF-ID-v2-current-best-noGate,continuous_outage_24,5.360856342315674,0.008632311293490466,13.47898359298706,0.04554351064667239,4.514667081832886,5.399036979675293,6.537292528152466,10,1.728312640000422
METR-LA,SRAF-ID-v2-current-best-noGate,gaussian_noise_high,4.807840871810913,0.011298746148598899,12.1844801902771,0.023443339636145175,3.8770708322525023,4.838354015350342,6.096296548843384,10,1.7115242199995464
METR-LA,SRAF-ID-v2-current-best-noGate,linear_drift_high,4.885411214828491,0.028364152620407736,12.288060665130615,0.0469854691612096,3.961196494102478,4.931093311309814,6.141292667388916,10,1.6509491800000433
METR-LA,SRAF-ID-v2-current-best-noGate,random_missing_20,4.713530588150024,0.009266999605224136,12.242475318908692,0.0251140572818869,3.7466467380523683,4.761941051483154,6.045859146118164,10,1.7813271600005465
METR-LA,SRAF-ID-v2-current-best-noGate,random_missing_40,4.8515965938568115,0.010376304107314447,12.507233142852783,0.02414622142462872,3.922269654273987,4.897018814086914,6.1372496604919435,10,1.8163052800004151
METR-LA,SRAF-ID-v2-current-best-noGate,stuck_at_last_value_high,4.803385591506958,0.024548545467659614,12.436203670501708,0.05889228386972434,3.862954020500183,4.8419599533081055,6.113574552536011,10,1.6930344999996578
PEMS-BAY,ID-MLP-CA,clean,1.8198332905769348,0.009179436991592235,4.14738187789917,0.02595980926607876,1.4798935413360597,1.8521153688430787,2.3218684673309324,10,1.2216143900011958
PEMS-BAY,ID-MLP-CA,continuous_outage_24,1.997821569442749,0.012988078872334212,4.532461261749267,0.023957714557766522,1.718327486515045,2.023374819755554,2.4224792242050173,10,1.3022307900006127
PEMS-BAY,ID-MLP-CA,gaussian_noise_high,2.138134765625,0.006269080458152679,4.449132966995239,0.010291675374520434,1.8901663780212403,2.1460566759109496,2.5140520095825196,10,1.2405630100001872
PEMS-BAY,ID-MLP-CA,linear_drift_high,2.0277459263801574,0.018000071472423003,4.40281925201416,0.023491618527600455,1.7587009787559509,2.043902325630188,2.4241536140441893,10,1.2056001399992966
PEMS-BAY,ID-MLP-CA,random_missing_20,1.893416738510132,0.011951933306581083,4.262488651275635,0.021773862522493848,1.5655238389968873,1.9195863127708435,2.379730772972107,10,1.6171361599990632
PEMS-BAY,ID-MLP-CA,random_missing_40,2.018068552017212,0.015658264488929142,4.481616497039795,0.0278166865637437,1.7162133574485778,2.034515047073364,2.4700319528579713,10,1.677377360000537
PEMS-BAY,ID-MLP-CA,stuck_at_last_value_high,1.8887503623962403,0.011057266102149577,4.3110991477966305,0.03343204566041097,1.5708442449569702,1.9157247066497802,2.364668774604797,10,1.2251732799995807
PEMS-BAY,KNN+ID-MLP,clean,1.7298053979873658,0.007234664253148696,4.02286913394928,0.0247484571092781,1.3903671622276306,1.7800556898117066,2.2255125761032106,10,1.2755250400005025
PEMS-BAY,KNN+ID-MLP,continuous_outage_24,1.9180986762046814,0.004269773881963665,4.288480186462403,0.016825363849473036,1.625172758102417,1.9638619065284728,2.349927806854248,10,1.194362690001435
PEMS-BAY,KNN+ID-MLP,gaussian_noise_high,2.9711180686950684,0.014631388067283048,5.188015556335449,0.02645582991947095,2.9952335357666016,2.9584741592407227,2.971928524971008,10,1.1817020799979219
PEMS-BAY,KNN+ID-MLP,linear_drift_high,4.1282402038574215,0.02924877062185034,6.150666522979736,0.04848021523091004,4.340450096130371,4.1316009044647215,3.7934274911880492,10,1.2582357599982061
PEMS-BAY,KNN+ID-MLP,random_missing_20,2.113947534561157,0.02397785898189373,4.93354640007019,0.08172296254389393,1.8910093307495117,2.1540616273880007,2.465730333328247,10,1.1087436199974037
PEMS-BAY,KNN+ID-MLP,random_missing_40,2.575463891029358,0.03764910700066615,5.769877099990845,0.1264866379213709,2.4786258220672606,2.6063178300857546,2.763372540473938,10,1.1382073399974615
PEMS-BAY,KNN+ID-MLP,stuck_at_last_value_high,1.8727935791015624,0.009610521958496697,4.216059303283691,0.023399104105984544,1.5667020082473755,1.9220919013023376,2.325335216522217,10,1.188315010000224
PEMS-BAY,PPCA-lite+ID-MLP,clean,1.7324216842651368,0.008568260034843013,4.03951256275177,0.02542297965275543,1.3895025253295898,1.7821337580680847,2.2354782819747925,10,1.168331310002395
PEMS-BAY,PPCA-lite+ID-MLP,continuous_outage_24,1.7910003304481505,0.00763375950332325,4.094151353836059,0.024216023830887178,1.4750667214393616,1.8336175560951233,2.259355092048645,10,1.2366371699979937
PEMS-BAY,PPCA-lite+ID-MLP,gaussian_noise_high,4.79372992515564,0.04430509301161388,8.273592281341553,0.08519101916167444,5.147780036926269,4.827272558212281,4.3143082618713375,10,1.2495656700004474
PEMS-BAY,PPCA-lite+ID-MLP,linear_drift_high,4.396491146087646,0.03175583946977629,8.679768753051757,0.09458176855316212,4.678086519241333,4.435024738311768,3.997968554496765,10,1.14526864000145
PEMS-BAY,PPCA-lite+ID-MLP,random_missing_20,1.8743042349815369,0.01230892197107816,4.322261619567871,0.034310673145654676,1.6059642434120178,1.9128753304481507,2.28908224105835,10,1.2501312199994572
PEMS-BAY,PPCA-lite+ID-MLP,random_missing_40,2.0131489992141725,0.013050267029923478,4.531706762313843,0.04004598354256303,1.8113306522369386,2.039356231689453,2.345354771614075,10,1.1673260599993227
PEMS-BAY,PPCA-lite+ID-MLP,stuck_at_last_value_high,1.8096700310707092,0.008271677727243994,4.14148907661438,0.027165667543269063,1.492090606689453,1.8551860809326173,2.2808357954025267,10,1.2688028200005648
PEMS-BAY,PyPOTS-SAITS+ID-MLP,clean,1.7304443717002869,0.005640170988580334,4.031702637672424,0.024434190122972203,1.3900724411010743,1.7790678143501282,2.228536009788513,10,1.5369382400022005
PEMS-BAY,PyPOTS-SAITS+ID-MLP,continuous_outage_24,1.804950773715973,0.0047341958914955354,4.144859075546265,0.020499845266408866,1.4862510204315185,1.84808908700943,2.2738953113555906,10,1.5357966799980205
PEMS-BAY,PyPOTS-SAITS+ID-MLP,gaussian_noise_high,5.457452869415283,0.3381542783265589,9.649280452728272,0.23099925810810334,5.824860334396362,5.503604507446289,4.9230287075042725,10,1.529221689998667
PEMS-BAY,PyPOTS-SAITS+ID-MLP,linear_drift_high,5.457452869415283,0.3381542783265589,9.649280452728272,0.23099925810810334,5.824860334396362,5.503604507446289,4.9230287075042725,10,1.505948239997815
PEMS-BAY,PyPOTS-SAITS+ID-MLP,random_missing_20,1.8766610503196717,0.008101294144063699,4.331358957290649,0.025128369878476057,1.582719349861145,1.9165796995162965,2.3159303665161133,10,1.4228800999997475
PEMS-BAY,PyPOTS-SAITS+ID-MLP,random_missing_40,2.01359384059906,0.008911477551499743,4.554000759124756,0.030373992253332222,1.7614940643310546,2.0444069385528563,2.398063611984253,10,1.5171425599975918
PEMS-BAY,PyPOTS-SAITS+ID-MLP,stuck_at_last_value_high,1.8239225387573241,0.006260787447511044,4.178463125228882,0.022225046205511117,1.4999370217323302,1.8707218170166016,2.29875853061676,10,1.4444324200012488
PEMS-BAY,SRAF-ID-v1-formal,clean,1.813110625743866,0.006410854245529265,4.093472576141357,0.014020724713928965,1.479737102985382,1.8443811655044555,2.3027148485183715,10,1.6314311299975088
PEMS-BAY,SRAF-ID-v1-formal,continuous_outage_24,1.9807397961616515,0.004909107642063211,4.383041620254517,0.01261760056421414,1.7042648196220398,2.00659499168396,2.3975017786026003,10,1.8216684899998654
PEMS-BAY,SRAF-ID-v1-formal,gaussian_noise_high,2.0886927604675294,0.0038990421837656595,4.35994520187378,0.006231564290141098,1.825968086719513,2.1001938819885253,2.4799038648605345,10,1.7406134400007431
PEMS-BAY,SRAF-ID-v1-formal,linear_drift_high,2.0579543352127074,0.014662571273922988,4.411890077590942,0.02102231707725314,1.797646939754486,2.075651931762695,2.435733962059021,10,1.7008056699996814
PEMS-BAY,SRAF-ID-v1-formal,random_missing_20,1.8749764442443848,0.00654295817974087,4.189184474945068,0.012848052843819222,1.5642908930778503,1.8991944313049316,2.336513566970825,10,1.9740358800008835
PEMS-BAY,SRAF-ID-v1-formal,random_missing_40,1.974105167388916,0.0077512605223041126,4.337145042419434,0.01634647679958217,1.6951606154441834,1.9886886954307557,2.3948514461517334,10,2.1162588599996526
PEMS-BAY,SRAF-ID-v1-formal,stuck_at_last_value_high,1.874151623249054,0.007276985213052123,4.243774652481079,0.01829784886732464,1.5588226675987245,1.9008759617805482,2.3428990840911865,10,1.713310099998489
PEMS-BAY,SRAF-ID-v2-current-best,clean,1.8128776907920838,0.006069171030862641,4.1047155380249025,0.014490108518850313,1.4751808166503906,1.842858350276947,2.307528042793274,10,2.5470730699991693
PEMS-BAY,SRAF-ID-v2-current-best,continuous_outage_24,2.0808743238449097,0.003315805307121039,4.646468591690064,0.011159632933562223,1.8165942072868346,2.110273838043213,2.4748194932937624,10,2.6795172299986008
PEMS-BAY,SRAF-ID-v2-current-best,gaussian_noise_high,2.081875538825989,0.008204083125748265,4.347426319122315,0.009071155775910842,1.8129600167274476,2.0951271295547484,2.480828285217285,10,2.611788809999416
PEMS-BAY,SRAF-ID-v2-current-best,linear_drift_high,1.991592562198639,0.022411626452870953,4.328395843505859,0.025275562308702638,1.7173336148262024,2.0129711985588075,2.390211248397827,10,2.590686100001767
PEMS-BAY,SRAF-ID-v2-current-best,random_missing_20,1.8451247096061707,0.006710947776488412,4.166896152496338,0.009918983056353555,1.5194538474082946,1.8719501972198487,2.3257318496704102,10,2.8453794600005495
PEMS-BAY,SRAF-ID-v2-current-best,random_missing_40,1.9070953130722046,0.007493084546500168,4.294123554229737,0.01327360477346802,1.599668037891388,1.9288358092308044,2.3656111478805544,10,2.963478380002198
PEMS-BAY,SRAF-ID-v2-current-best,stuck_at_last_value_high,1.8709653854370116,0.006024347716940033,4.254251194000244,0.014411630258276763,1.5513741493225097,1.896651291847229,2.3447154760360718,10,2.594325789998402
PEMS-BAY,SRAF-ID-v2-current-best-noGate,clean,1.8126391887664794,0.008340028954920703,4.111140966415405,0.02034347252391996,1.4738485932350158,1.8434719562530517,2.3082506895065307,10,2.532615930000611
PEMS-BAY,SRAF-ID-v2-current-best-noGate,continuous_outage_24,2.0821200132369997,0.006335347883089933,4.649584531784058,0.015373604234291243,1.8169028401374816,2.1124398708343506,2.47641236782074,10,2.6857063400006154
PEMS-BAY,SRAF-ID-v2-current-best-noGate,gaussian_noise_high,2.08225302696228,0.006254437321026946,4.355778360366822,0.013101774077003948,1.8134507060050964,2.0963018417358397,2.480163645744324,10,2.59203535000197
PEMS-BAY,SRAF-ID-v2-current-best-noGate,linear_drift_high,1.988718831539154,0.0122232581679792,4.33394684791565,0.012051676269715936,1.7130087256431579,2.0100921392440796,2.389736270904541,10,2.582423900001595
PEMS-BAY,SRAF-ID-v2-current-best-noGate,random_missing_20,1.8445083022117614,0.008039358191552997,4.171993732452393,0.018323252984362562,1.5179080247879029,1.8719518423080443,2.325917887687683,10,2.8090441400010606
PEMS-BAY,SRAF-ID-v2-current-best-noGate,random_missing_40,1.9066378474235535,0.008451051373285121,4.299071359634399,0.020708735181236698,1.5986618757247926,1.9288648962974548,2.3655770063400268,10,2.941955289999896
PEMS-BAY,SRAF-ID-v2-current-best-noGate,stuck_at_last_value_high,1.870837104320526,0.007856844673432227,4.260699367523193,0.019390418479621727,1.5504180192947388,1.897468662261963,2.3452449798583985,10,2.600436890000128
